LID,TID,pid,x.position,y.position,time,track.length,euclidean.distance,jump.distance,velocity,clone,starting.x,starting.y,normalised.x,normalised.y
3,6,28,836.161,1587.901,5083,87.565,43.992,0,0,B,797.747,1609.341,38.41399999999999,-21.439999999999827
3,6,29,836.161,1587.901,5106,87.565,43.992,0,0,B,797.747,1609.341,38.41399999999999,-21.439999999999827
3,6,30,844.201,1585.221,5129,96.04,52.342,8.475,0.368,B,797.747,1609.341,46.454000000000065,-24.11999999999989
3,6,31,846.434,1583.435,5152,98.9,55.15,2.86,0.124,B,797.747,1609.341,48.68700000000001,-25.90599999999995
3,6,32,847.327,1578.521,5175,103.894,58.379,4.994,0.217,B,797.747,1609.341,49.58000000000004,-30.819999999999936
3,6,33,850.901,1579.861,5198,107.71,60.781,3.816,0.166,B,797.747,1609.341,53.153999999999996,-29.47999999999979
3,6,34,850.901,1580.308,5221,108.157,60.566,0.447,0.019,B,797.747,1609.341,53.153999999999996,-29.032999999999902
3,6,35,852.241,1579.415,5244,109.767,62.17,1.61,0.07,B,797.747,1609.341,54.49400000000003,-29.92599999999993
3,6,36,852.241,1579.415,5267,109.767,62.17,0,0,B,797.747,1609.341,54.49400000000003,-29.92599999999993
3,6,37,852.241,1579.415,5290,109.767,62.17,0,0,B,797.747,1609.341,54.49400000000003,-29.92599999999993
3,6,38,856.261,1576.735,5313,114.599,66.985,4.831,0.21,B,797.747,1609.341,58.51400000000001,-32.605999999999995
3,6,39,857.154,1575.395,5336,116.209,68.422,1.61,0.07,B,797.747,1609.341,59.40700000000004,-33.94599999999991
3,6,40,859.834,1573.161,5359,119.698,71.859,3.489,0.152,B,797.747,1609.341,62.08699999999999,-36.179999999999836
3,6,41,860.281,1573.161,5382,120.145,72.246,0.447,0.019,B,797.747,1609.341,62.53399999999999,-36.179999999999836
3,6,42,860.281,1573.161,5405,120.145,72.246,0,0,B,797.747,1609.341,62.53399999999999,-36.179999999999836
3,6,43,866.534,1569.141,5428,127.579,79.672,7.434,0.323,B,797.747,1609.341,68.78700000000003,-40.19999999999982
3,6,44,867.427,1572.715,5451,131.262,78.72,3.683,0.16,B,797.747,1609.341,69.68000000000006,-36.625999999999976
3,6,45,867.427,1572.715,5474,131.262,78.72,0,0,B,797.747,1609.341,69.68000000000006,-36.625999999999976
3,6,46,871.447,1573.161,5497,135.307,82.102,4.045,0.176,B,797.747,1609.341,73.70000000000005,-36.179999999999836
3,6,47,871.447,1573.608,5520,135.753,81.906,0.447,0.019,B,797.747,1609.341,73.70000000000005,-35.73299999999995
3,6,48,871.894,1572.715,5543,136.752,82.7,0.999,0.043,B,797.747,1609.341,74.14700000000005,-36.625999999999976
3,6,49,872.787,1571.375,5566,138.363,84.098,1.61,0.07,B,797.747,1609.341,75.04000000000008,-37.965999999999894
3,6,50,875.467,1568.248,5589,142.481,87.915,4.118,0.179,B,797.747,1609.341,77.72000000000003,-41.09299999999985
3,6,51,877.701,1565.121,5612,146.323,91.367,3.842,0.167,B,797.747,1609.341,79.95400000000006,-44.2199999999998
3,6,52,877.701,1568.248,5635,149.45,89.896,3.127,0.136,B,797.747,1609.341,79.95400000000006,-41.09299999999985
3,6,53,877.701,1568.248,5658,149.45,89.896,0,0,B,797.747,1609.341,79.95400000000006,-41.09299999999985
3,6,54,878.147,1566.461,5681,151.291,91.12,1.842,0.08,B,797.747,1609.341,80.40000000000009,-42.87999999999988
3,6,55,878.594,1566.015,5704,151.923,91.725,0.632,0.027,B,797.747,1609.341,80.8470000000001,-43.325999999999794
3,6,56,878.594,1566.015,5727,151.923,91.725,0,0,B,797.747,1609.341,80.8470000000001,-43.325999999999794
3,6,57,878.594,1566.015,5750,151.923,91.725,0,0,B,797.747,1609.341,80.8470000000001,-43.325999999999794
3,6,58,878.594,1566.015,5773,151.923,91.725,0,0,B,797.747,1609.341,80.8470000000001,-43.325999999999794
3,6,59,879.934,1565.568,5796,153.336,93.117,1.412,0.061,B,797.747,1609.341,82.18700000000001,-43.77299999999991
3,6,60,886.187,1566.015,5819,159.605,98.483,6.269,0.273,B,797.747,1609.341,88.44000000000005,-43.325999999999794
3,6,61,886.187,1565.121,5842,160.498,98.879,0.893,0.039,B,797.747,1609.341,88.44000000000005,-44.2199999999998
3,6,62,886.187,1565.121,5865,160.498,98.879,0,0,B,797.747,1609.341,88.44000000000005,-44.2199999999998
3,6,63,886.634,1563.335,5888,162.34,100.087,1.842,0.08,B,797.747,1609.341,88.88700000000006,-46.00599999999986
3,6,64,886.634,1565.568,5911,164.573,99.081,2.233,0.097,B,797.747,1609.341,88.88700000000006,-43.77299999999991
3,6,65,886.634,1565.568,5934,164.573,99.081,0,0,B,797.747,1609.341,88.88700000000006,-43.77299999999991
3,6,66,886.634,1565.568,5957,164.573,99.081,0,0,B,797.747,1609.341,88.88700000000006,-43.77299999999991
3,6,67,886.634,1565.568,5980,164.573,99.081,0,0,B,797.747,1609.341,88.88700000000006,-43.77299999999991
3,6,68,886.634,1565.568,6003,164.573,99.081,0,0,B,797.747,1609.341,88.88700000000006,-43.77299999999991
3,6,69,886.634,1565.568,6026,164.573,99.081,0,0,B,797.747,1609.341,88.88700000000006,-43.77299999999991
3,6,70,890.207,1561.548,6049,169.952,104.082,5.379,0.234,B,797.747,1609.341,92.46000000000004,-47.79299999999989
4,1,1,621.314,931.301,0,0,0,NA,NA,B,621.314,931.301,0,0
4,1,2,615.954,936.661,23,7.58,7.58,7.58,0.33,B,621.314,931.301,-5.360000000000014,5.3599999999999
4,1,3,617.741,954.528,46,25.536,23.5,17.956,0.781,B,621.314,931.301,-3.572999999999979,23.226999999999975
4,1,4,617.741,954.528,69,25.536,23.5,0,0,B,621.314,931.301,-3.572999999999979,23.226999999999975
4,1,5,610.594,963.461,92,36.976,33.9,11.44,0.497,B,621.314,931.301,-10.719999999999914,32.15999999999997
4,1,6,596.301,967.034,115,51.709,43.618,14.733,0.641,B,621.314,931.301,-25.01299999999992,35.73299999999995
4,1,7,596.301,954.528,138,64.216,34.134,12.507,0.544,B,621.314,931.301,-25.01299999999992,23.226999999999975
4,1,8,596.301,947.381,161,71.363,29.736,7.147,0.311,B,621.314,931.301,-25.01299999999992,16.079999999999927
4,1,9,582.007,947.381,184,85.656,42.469,14.293,0.621,B,621.314,931.301,-39.307000000000016,16.079999999999927
4,1,10,582.007,949.168,207,87.443,43.177,1.787,0.078,B,621.314,931.301,-39.307000000000016,17.866999999999962
4,1,11,585.581,946.487,230,91.91,38.827,4.467,0.194,B,621.314,931.301,-35.73299999999995,15.185999999999922
4,1,12,585.581,934.874,253,103.523,35.912,11.613,0.505,B,621.314,931.301,-35.73299999999995,3.572999999999979
4,1,13,585.581,939.341,276,107.99,36.627,4.467,0.194,B,621.314,931.301,-35.73299999999995,8.039999999999964
4,1,14,585.581,939.341,299,107.99,36.627,0,0,B,621.314,931.301,-35.73299999999995,8.039999999999964
4,1,15,573.074,932.194,322,122.394,48.248,14.405,0.626,B,621.314,931.301,-48.24000000000001,0.8929999999999154
4,1,16,567.714,917.007,345,138.499,55.473,16.105,0.7,B,621.314,931.301,-53.59999999999991,-14.294000000000096
4,1,17,572.181,917.007,368,142.966,51.17,4.467,0.194,B,621.314,931.301,-49.132999999999925,-14.294000000000096
4,1,18,573.074,918.794,391,144.963,49.835,1.998,0.087,B,621.314,931.301,-48.24000000000001,-12.507000000000062
4,1,19,573.967,918.794,414,145.856,48.971,0.893,0.039,B,621.314,931.301,-47.34699999999998,-12.507000000000062
4,1,20,571.287,917.007,437,149.077,52.029,3.221,0.14,B,621.314,931.301,-50.02699999999993,-14.294000000000096
4,1,21,563.247,908.967,460,160.448,62.214,11.37,0.494,B,621.314,931.301,-58.06700000000001,-22.33400000000006
4,1,22,555.207,902.714,483,170.633,72.023,10.186,0.443,B,621.314,931.301,-66.10699999999997,-28.58699999999999
4,1,23,555.207,893.781,506,179.567,76.012,8.933,0.388,B,621.314,931.301,-66.10699999999997,-37.520000000000095
4,1,24,558.78,888.421,529,186.009,75.823,6.442,0.28,B,621.314,931.301,-62.53399999999999,-42.879999999999995
4,1,25,572.181,884.847,552,199.877,67.617,13.868,0.603,B,621.314,931.301,-49.132999999999925,-46.454000000000065
4,1,26,563.247,891.101,575,210.781,70.624,10.905,0.474,B,621.314,931.301,-58.06700000000001,-40.200000000000045
4,2,1,556.1,883.061,598,0,0,NA,NA,B,556.1,883.061,0,0
4,2,2,555.207,881.274,621,1.998,1.998,1.998,0.087,B,556.1,883.061,-0.8930000000000291,-1.7870000000000346
4,2,3,553.42,883.954,644,5.219,2.825,3.221,0.14,B,556.1,883.061,-2.6800000000000637,0.8929999999999154
4,2,4,559.674,889.314,667,13.455,7.202,8.236,0.358,B,556.1,883.061,3.5739999999999554,6.252999999999929
4,2,5,559.674,889.314,690,13.455,7.202,0,0,B,556.1,883.061,3.5739999999999554,6.252999999999929
4,2,6,545.38,886.634,713,27.997,11.3,14.542,0.632,B,556.1,883.061,-10.720000000000027,3.572999999999979
4,2,7,545.38,883.061,736,31.57,10.72,3.573,0.155,B,556.1,883.061,-10.720000000000027,0
4,2,8,537.34,886.634,759,40.369,19.097,8.798,0.383,B,556.1,883.061,-18.75999999999999,3.572999999999979
4,2,9,533.767,888.421,782,44.364,22.968,3.995,0.174,B,556.1,883.061,-22.33299999999997,5.360000000000014
4,2,10,533.767,885.741,805,47.044,22.494,2.68,0.117,B,556.1,883.061,-22.33299999999997,2.67999999999995
4,2,11,531.98,881.274,828,51.855,24.186,4.811,0.209,B,556.1,883.061,-24.120000000000005,-1.7870000000000346
4,2,12,531.98,881.274,851,51.855,24.186,0,0,B,556.1,883.061,-24.120000000000005,-1.7870000000000346
4,2,13,525.727,883.954,874,58.658,30.386,6.803,0.296,B,556.1,883.061,-30.373000000000047,0.8929999999999154
4,2,14,523.94,883.954,897,60.445,32.172,1.787,0.078,B,556.1,883.061,-32.15999999999997,0.8929999999999154
4,2,15,521.26,886.634,920,64.235,35.023,3.79,0.165,B,556.1,883.061,-34.84000000000003,3.572999999999979
4,2,16,518.58,890.207,943,68.701,38.195,4.467,0.194,B,556.1,883.061,-37.51999999999998,7.145999999999958
4,2,17,509.647,893.781,966,78.323,47.674,9.622,0.418,B,556.1,883.061,-46.45300000000003,10.719999999999914
4,2,18,508.754,894.674,989,79.586,48.75,1.263,0.055,B,556.1,883.061,-47.346000000000004,11.612999999999943
4,2,19,522.154,883.954,1012,96.747,33.958,17.16,0.746,B,556.1,883.061,-33.946000000000026,0.8929999999999154
4,2,20,523.047,874.127,1035,106.614,34.239,9.867,0.429,B,556.1,883.061,-33.053,-8.934000000000083
4,2,21,531.087,866.981,1058,117.371,29.736,10.757,0.468,B,556.1,883.061,-25.013000000000034,-16.08000000000004
4,2,22,539.127,879.487,1081,132.239,17.345,14.868,0.646,B,556.1,883.061,-16.97300000000007,-3.574000000000069
4,2,23,540.02,873.234,1104,138.556,18.845,6.317,0.275,B,556.1,883.061,-16.08000000000004,-9.826999999999998
4,2,24,529.97,876.361,1127,149.081,26.975,10.525,0.458,B,556.1,883.061,-26.129999999999995,-6.7000000000000455
4,2,25,529.635,874.351,1150,151.119,27.861,2.038,0.089,B,556.1,883.061,-26.465000000000032,-8.710000000000036
4,2,26,528.965,881.386,1173,158.186,27.187,7.067,0.307,B,556.1,883.061,-27.13499999999999,-1.6750000000000682
4,2,27,530.305,888.086,1196,165.018,26.28,6.833,0.297,B,556.1,883.061,-25.795000000000073,5.024999999999977
4,2,28,528.295,894.786,1219,172.013,30.176,6.995,0.304,B,556.1,883.061,-27.805000000000064,11.724999999999909
4,2,29,534.325,898.471,1242,179.08,26.676,7.067,0.307,B,556.1,883.061,-21.774999999999977,15.409999999999968
4,2,30,535.554,904.054,1265,184.797,29.375,5.717,0.249,B,556.1,883.061,-20.54600000000005,20.992999999999938
4,2,31,546.274,905.841,1288,195.665,24.809,10.868,0.473,B,556.1,883.061,-9.826000000000022,22.779999999999973
4,2,32,553.42,906.287,1311,202.826,23.381,7.161,0.311,B,556.1,883.061,-2.6800000000000637,23.226
4,2,33,565.927,908.521,1334,215.53,27.291,12.705,0.552,B,556.1,883.061,9.826999999999998,25.459999999999923
4,2,34,587.926,922.256,1357,241.464,50.488,25.934,1.128,B,556.1,883.061,31.826000000000022,39.194999999999936
4,2,35,599.316,932.306,1380,256.654,65.518,15.19,0.66,B,556.1,883.061,43.21600000000001,49.245000000000005
4,2,36,593.621,929.961,1403,262.813,60.061,6.159,0.268,B,556.1,883.061,37.52099999999996,46.89999999999998
4,2,37,594.291,924.266,1426,268.547,56.181,5.734,0.249,B,556.1,883.061,38.19100000000003,41.20499999999993
4,2,38,593.621,922.591,1449,270.351,54.501,1.804,0.078,B,556.1,883.061,37.52099999999996,39.52999999999997
4,2,39,592.951,925.606,1472,273.44,56.285,3.089,0.134,B,556.1,883.061,36.851,42.54499999999996
4,2,40,593.956,923.596,1495,275.687,55.463,2.247,0.098,B,556.1,883.061,37.855999999999995,40.53499999999997
4,2,41,598.646,921.251,1518,280.931,57.171,5.244,0.228,B,556.1,883.061,42.545999999999935,38.18999999999994
4,2,42,596.636,922.591,1541,283.346,56.619,2.416,0.105,B,556.1,883.061,40.535999999999945,39.52999999999997
4,2,43,596.636,922.591,1564,283.346,56.619,0,0,B,556.1,883.061,40.535999999999945,39.52999999999997
4,2,44,600.991,927.951,1587,290.253,63.484,6.906,0.3,B,556.1,883.061,44.89099999999996,44.889999999999986
4,2,45,604.676,936.326,1610,299.403,72.088,9.15,0.398,B,556.1,883.061,48.57600000000002,53.264999999999986
4,2,46,601.661,951.401,1633,314.776,82.135,15.374,0.668,B,556.1,883.061,45.56099999999992,68.33999999999992
4,2,47,604.341,965.248,1656,328.88,95.298,14.104,0.613,B,556.1,883.061,48.240999999999985,82.18700000000001
4,2,48,603.447,971.054,1679,334.755,99.923,5.875,0.255,B,556.1,883.061,47.34699999999998,87.99299999999994
4,2,49,608.361,975.074,1702,341.103,105.819,6.348,0.276,B,556.1,883.061,52.26099999999997,92.01299999999992
4,2,50,609.701,980.434,1725,346.628,111.151,5.525,0.24,B,556.1,883.061,53.601,97.37299999999993
4,2,51,607.021,985.348,1748,352.225,114.26,5.597,0.243,B,556.1,883.061,50.920999999999935,102.28699999999992
4,2,52,612.381,988.921,1771,358.667,119.891,6.442,0.28,B,556.1,883.061,56.28099999999995,105.86000000000001
4,2,53,612.827,989.814,1794,359.665,120.889,0.999,0.043,B,556.1,883.061,56.726999999999975,106.75299999999993
4,2,54,614.167,991.601,1817,361.899,123.096,2.233,0.097,B,556.1,883.061,58.06700000000001,108.53999999999996
4,2,55,620.421,1001.428,1840,373.546,134.714,11.648,0.506,B,556.1,883.061,64.32100000000003,118.36699999999996
4,2,56,621.761,1005.894,1863,378.21,139.281,4.663,0.203,B,556.1,883.061,65.66099999999994,122.83299999999997
4,2,57,621.761,1005.894,1886,378.21,139.281,0,0,B,556.1,883.061,65.66099999999994,122.83299999999997
4,2,58,621.761,1005.894,1909,378.21,139.281,0,0,B,556.1,883.061,65.66099999999994,122.83299999999997
4,2,59,621.761,1005.894,1932,378.21,139.281,0,0,B,556.1,883.061,65.66099999999994,122.83299999999997
4,2,60,621.314,1006.341,1955,378.841,139.466,0.632,0.027,B,556.1,883.061,65.21399999999994,123.27999999999997
4,2,61,621.761,1009.021,1978,381.558,142.046,2.717,0.118,B,556.1,883.061,65.66099999999994,125.95999999999992
4,2,62,624.441,1005.001,2001,386.39,139.785,4.831,0.21,B,556.1,883.061,68.34100000000001,121.93999999999994
4,2,63,619.527,999.641,2024,393.661,132.717,7.271,0.316,B,556.1,883.061,63.42700000000002,116.57999999999993
4,3,1,567.714,896.461,598,0,0,NA,NA,B,567.714,896.461,0,0
4,3,2,580.221,904.947,621,15.114,15.114,15.114,0.657,B,567.714,896.461,12.506999999999948,8.48599999999999
4,3,3,586.027,917.454,644,28.903,27.859,13.789,0.6,B,567.714,896.461,18.312999999999988,20.992999999999938
4,3,4,590.047,925.047,667,37.495,36.276,8.592,0.374,B,567.714,896.461,22.33299999999997,28.586000000000013
4,3,5,593.621,929.067,690,42.874,41.646,5.379,0.234,B,567.714,896.461,25.906999999999925,32.605999999999995
4,3,6,598.534,933.087,713,49.222,47.868,6.348,0.276,B,567.714,896.461,30.819999999999936,36.625999999999976
4,3,7,600.321,937.107,736,53.621,52.109,4.399,0.191,B,567.714,896.461,32.60699999999997,40.64599999999996
4,3,8,602.554,940.681,759,57.835,56.296,4.214,0.183,B,567.714,896.461,34.83999999999992,44.22000000000003
4,3,9,600.321,945.594,782,63.232,58.969,5.397,0.235,B,567.714,896.461,32.60699999999997,49.13300000000004
4,3,10,603.001,950.954,805,69.225,64.921,5.993,0.261,B,567.714,896.461,35.28699999999992,54.49299999999994
4,3,11,605.681,958.548,828,77.277,72.775,8.052,0.35,B,567.714,896.461,37.966999999999985,62.08699999999999
4,3,12,604.787,961.228,851,80.102,74.627,2.825,0.123,B,567.714,896.461,37.07299999999998,64.76699999999994
4,3,13,603.894,967.928,874,86.861,80.103,6.759,0.294,B,567.714,896.461,36.17999999999995,71.46699999999998
4,3,14,608.807,973.734,897,94.468,87.521,7.606,0.331,B,567.714,896.461,41.09299999999996,77.27300000000002
4,3,15,601.661,978.201,920,102.896,88.509,8.428,0.366,B,567.714,896.461,33.94699999999989,81.74000000000001
4,3,16,601.214,981.328,943,106.054,91.239,3.158,0.137,B,567.714,896.461,33.5,84.86699999999996
4,3,17,600.321,988.028,966,112.813,97.199,6.759,0.294,B,567.714,896.461,32.60699999999997,91.56700000000001
4,3,18,609.254,992.048,989,122.609,104.223,9.796,0.426,B,567.714,896.461,41.539999999999964,95.58699999999999
4,3,19,613.721,993.388,1012,127.273,107.291,4.663,0.203,B,567.714,896.461,46.00699999999995,96.92700000000002
4,3,20,612.827,996.514,1035,130.525,109.754,3.252,0.141,B,567.714,896.461,45.11299999999994,100.053
4,3,21,617.741,1001.428,1058,137.473,116.279,6.949,0.302,B,567.714,896.461,50.02699999999993,104.96699999999998
4,3,22,622.207,1006.788,1081,144.45,123.051,6.977,0.303,B,567.714,896.461,54.49299999999994,110.327
4,3,23,628.461,1009.021,1104,151.09,127.906,6.64,0.289,B,567.714,896.461,60.74699999999996,112.55999999999995
4,3,24,632.034,1010.361,1127,154.907,130.806,3.816,0.166,B,567.714,896.461,64.31999999999994,113.89999999999998
4,3,25,637.394,1009.468,1150,160.341,132.762,5.434,0.236,B,567.714,896.461,69.67999999999995,113.00699999999995
4,3,26,640.967,1006.341,1173,165.089,132.059,4.748,0.206,B,567.714,896.461,73.25299999999993,109.88
4,3,27,643.201,1005.448,1196,167.494,132.576,2.405,0.105,B,567.714,896.461,75.48699999999997,108.98699999999997
4,3,28,638.287,1010.361,1219,174.443,133.992,6.949,0.302,B,567.714,896.461,70.57299999999998,113.89999999999998
4,3,29,643.647,1008.574,1242,180.093,135.408,5.65,0.246,B,567.714,896.461,75.93299999999999,112.11299999999994
4,3,30,642.754,1005.001,1265,183.776,131.954,3.683,0.16,B,567.714,896.461,75.03999999999996,108.53999999999996
4,3,31,636.947,992.494,1288,197.565,118.388,13.789,0.6,B,567.714,896.461,69.23299999999995,96.03300000000002
4,3,32,633.821,986.241,1311,204.556,111.492,6.991,0.304,B,567.714,896.461,66.10699999999997,89.77999999999997
4,3,33,616.847,981.328,1334,222.226,98.064,17.67,0.768,B,567.714,896.461,49.132999999999925,84.86699999999996
4,3,34,604.787,972.841,1357,236.973,84.902,14.747,0.641,B,567.714,896.461,37.07299999999998,76.38
4,3,35,605.234,975.521,1380,239.69,87.511,2.717,0.118,B,567.714,896.461,37.51999999999998,79.05999999999995
4,3,36,601.661,974.181,1403,243.507,84.81,3.816,0.166,B,567.714,896.461,33.94699999999989,77.72000000000003
4,3,37,601.214,971.948,1426,245.784,82.586,2.278,0.099,B,567.714,896.461,33.5,75.48699999999997
4,3,38,601.214,971.054,1449,246.677,81.771,0.893,0.039,B,567.714,896.461,33.5,74.59299999999996
4,3,39,590.494,969.714,1472,257.481,76.714,10.803,0.47,B,567.714,896.461,22.779999999999973,73.25300000000004
4,3,40,589.154,967.481,1495,260.085,74.186,2.604,0.113,B,567.714,896.461,21.43999999999994,71.01999999999998
4,3,41,589.154,967.481,1518,260.085,74.186,0,0,B,567.714,896.461,21.43999999999994,71.01999999999998
4,3,42,588.707,967.034,1541,260.717,73.63,0.632,0.027,B,567.714,896.461,20.992999999999938,70.57299999999998
4,3,43,585.134,966.588,1564,264.318,72.258,3.601,0.157,B,567.714,896.461,17.41999999999996,70.12699999999995
4,3,44,582.901,964.354,1587,267.477,69.571,3.158,0.137,B,567.714,896.461,15.186999999999898,67.89300000000003
4,3,45,579.774,958.548,1610,274.072,63.247,6.595,0.287,B,567.714,896.461,12.059999999999945,62.08699999999999
4,3,46,577.094,954.528,1633,278.903,58.819,4.831,0.21,B,567.714,896.461,9.379999999999995,58.06700000000001
4,3,47,569.501,949.168,1656,288.198,52.737,9.295,0.404,B,567.714,896.461,1.7869999999999209,52.706999999999994
4,3,48,566.82,947.381,1679,291.419,50.928,3.221,0.14,B,567.714,896.461,-0.8940000000000055,50.91999999999996
4,3,49,566.374,946.934,1702,292.05,50.491,0.632,0.027,B,567.714,896.461,-1.3400000000000318,50.472999999999956
4,3,50,566.374,946.487,1725,292.497,50.045,0.447,0.019,B,567.714,896.461,-1.3400000000000318,50.025999999999954
4,3,51,566.374,945.594,1748,293.39,49.152,0.893,0.039,B,567.714,896.461,-1.3400000000000318,49.13300000000004
4,3,52,566.374,945.147,1771,293.837,48.705,0.447,0.019,B,567.714,896.461,-1.3400000000000318,48.686000000000035
4,3,53,566.374,944.254,1794,294.73,47.812,0.893,0.039,B,567.714,896.461,-1.3400000000000318,47.793000000000006
4,3,54,567.267,936.661,1817,302.376,40.203,7.646,0.332,B,567.714,896.461,-0.44700000000000273,40.19999999999993
4,3,55,573.967,938.447,1840,309.31,42.45,6.934,0.301,B,567.714,896.461,6.252999999999929,41.98599999999999
4,3,56,582.454,938.894,1863,317.808,44.921,8.498,0.369,B,567.714,896.461,14.739999999999895,42.43299999999999
4,3,57,582.901,938.894,1886,318.255,45.069,0.447,0.019,B,567.714,896.461,15.186999999999898,42.43299999999999
4,4,1,617.964,1001.428,2047,0,0,NA,NA,B,617.964,1001.428,0,0
