LID,TID,pid,x.position,y.position,time,track.length,euclidean.distance,jump.distance,velocity,clone
6,1,20,894.451,987.581,414,179.779,21.122,6.161,0.268,A
6,1,21,895.791,986.241,437,181.674,19.425,1.895,0.082,A
6,1,22,893.111,986.241,460,184.354,21.997,2.68,0.117,A
6,1,23,893.111,977.531,483,193.064,21.414,8.71,0.379,A
6,1,24,899.811,970.831,506,202.539,17.406,9.475,0.412,A
6,1,25,897.131,958.771,529,214.893,27.659,12.354,0.537,A
6,1,26,895.791,950.731,552,223.044,35.013,8.151,0.354,A
6,1,27,883.731,942.691,575,237.539,48.587,14.494,0.63,A
6,1,28,878.371,933.311,598,248.342,59.275,10.803,0.47,A
6,1,29,876.361,929.961,621,252.249,63.159,3.907,0.17,A
6,1,30,876.361,925.271,644,256.939,66.966,4.69,0.204,A
6,1,31,877.031,930.631,667,262.341,62.221,5.402,0.235,A
6,1,32,876.361,923.931,690,269.074,68.074,6.733,0.293,A
6,1,33,862.961,909.861,713,288.504,87.288,19.43,0.845,A
6,1,34,868.767,911.201,736,294.463,82.879,5.959,0.259,A
6,1,35,863.854,917.007,759,302.07,81.059,7.606,0.331,A
6,1,37,854.251,912.541,782,312.661,90.657,10.591,0.46,A
6,1,38,851.571,907.516,805,318.356,96.206,5.695,0.248,A
6,2,1,839.176,915.556,828,0,0,NA,NA,A
6,2,2,845.541,913.211,851,6.783,6.783,6.783,0.295,A
6,2,3,841.521,906.846,874,14.311,9.02,7.528,0.327,A
6,2,4,842.526,918.571,897,26.079,4.507,11.768,0.512,A
6,2,5,841.521,923.931,920,31.533,8.697,5.453,0.237,A
6,2,6,845.876,926.946,943,36.83,13.214,5.297,0.23,A
6,2,7,846.546,935.321,966,45.231,21.094,8.402,0.365,A
6,2,8,854.921,942.691,989,56.387,31.372,11.156,0.485,A
6,2,9,862.961,946.041,1012,65.098,38.666,8.71,0.379,A
6,2,10,871.894,964.801,1035,85.876,59.123,20.778,0.903,A
6,2,11,875.914,988.921,1058,110.329,82.05,24.453,1.063,A
6,2,12,876.807,1005.894,1081,127.325,97.863,16.997,0.739,A
6,2,13,878.371,1013.711,1104,135.297,105.691,7.971,0.347,A
6,2,14,878.147,1015.274,1127,136.876,107.063,1.579,0.069,A
6,2,15,875.467,1023.314,1150,145.351,113.706,8.475,0.368,A
6,2,16,876.361,1040.734,1173,162.794,130.585,17.443,0.758,A
6,2,17,875.467,1043.414,1196,165.619,132.909,2.825,0.123,A
6,2,18,874.574,1047.434,1219,169.737,136.547,4.118,0.179,A
6,2,19,877.701,1051.008,1242,174.485,140.824,4.748,0.206,A
6,2,20,884.401,1051.008,1265,181.185,142.802,6.7,0.291,A
6,2,21,887.974,1059.941,1288,190.807,152.408,9.622,0.418,A
6,2,22,884.847,1066.194,1311,197.798,157.41,6.991,0.304,A
6,2,23,875.021,1065.748,1334,207.635,154.41,9.837,0.428,A
6,2,24,862.291,1069.991,1357,221.054,156.155,13.419,0.583,A
6,2,25,851.571,1075.351,1380,233.039,160.275,11.985,0.521,A
6,2,26,845.541,1086.071,1403,245.338,170.634,12.3,0.535,A
6,2,27,836.831,1093.441,1426,256.748,177.901,11.41,0.496,A
6,2,28,833.481,1103.491,1449,267.342,188.021,10.594,0.461,A
6,2,30,819.411,1130.291,1472,297.611,215.643,30.269,1.316,A
6,2,31,803.331,1145.701,1495,319.883,232.92,22.272,0.968,A
6,2,32,790.601,1159.101,1518,338.365,248.342,18.483,0.804,A
6,2,33,782.561,1173.171,1541,354.57,263.763,16.205,0.705,A
6,2,34,774.521,1173.841,1564,362.638,266.255,8.068,0.351,A
6,2,35,770.501,1172.501,1587,366.876,265.964,4.237,0.184,A
6,2,36,764.471,1165.131,1610,376.398,260.516,9.522,0.414,A
6,2,37,775.191,1162.451,1633,387.448,255.052,11.05,0.48,A
6,2,38,779.881,1157.761,1656,394.081,249.358,6.633,0.288,A
6,2,39,785.241,1151.061,1679,402.661,241.602,8.58,0.373,A
6,2,40,791.271,1155.081,1702,409.908,244.269,7.247,0.315,A
6,2,41,797.971,1159.771,1725,418.087,247.667,8.178,0.356,A
6,2,42,798.641,1157.091,1748,420.849,244.913,2.762,0.12,A
6,2,43,809.361,1159.101,1771,431.756,245.363,10.907,0.474,A
6,2,44,806.681,1155.081,1794,436.587,241.719,4.831,0.21,A
6,2,45,810.031,1155.081,1817,439.937,241.292,3.35,0.146,A
6,2,46,818.071,1157.761,1840,448.412,243.123,8.475,0.368,A
6,2,47,824.101,1159.101,1863,454.589,244.011,6.177,0.269,A
6,2,48,836.161,1163.121,1886,467.302,247.584,12.712,0.553,A
6,2,49,844.201,1163.121,1909,475.342,247.616,8.04,0.35,A
6,2,50,852.911,1162.451,1932,484.078,247.277,8.736,0.38,A
6,2,51,840.181,1163.121,1955,496.825,247.567,12.748,0.554,A
6,2,52,836.831,1159.771,1978,501.563,244.226,4.738,0.206,A
6,2,53,834.151,1157.761,2001,504.913,242.257,3.35,0.146,A
6,2,54,835.491,1159.101,2024,506.808,243.573,1.895,0.082,A
6,2,55,841.521,1158.431,2047,512.875,242.887,6.067,0.264,A
6,2,56,848.891,1161.781,2070,520.971,246.417,8.096,0.352,A
6,2,57,857.601,1161.781,2093,529.681,246.914,8.71,0.379,A
6,2,58,857.601,1162.451,2116,530.351,247.582,0.67,0.029,A
6,2,59,862.291,1163.791,2139,535.228,249.309,4.878,0.212,A
6,2,60,861.621,1163.791,2162,535.898,249.248,0.67,0.029,A
6,2,61,857.601,1167.811,2185,541.583,252.927,5.685,0.247,A
6,2,62,857.601,1163.791,2208,545.603,248.918,4.02,0.175,A
6,2,63,857.601,1163.791,2231,545.603,248.918,0,0,A
6,2,64,871.001,1162.451,2254,559.07,248.938,13.467,0.586,A
6,2,65,871.001,1165.131,2277,561.75,251.596,2.68,0.117,A
6,2,66,873.011,1165.801,2300,563.869,252.522,2.119,0.092,A
6,2,67,873.011,1165.801,2323,563.869,252.522,0,0,A
6,2,68,883.731,1164.461,2346,574.672,252.862,10.803,0.47,A
6,2,69,873.011,1164.461,2369,585.392,251.194,10.72,0.466,A
6,2,70,874.351,1165.131,2392,586.891,252.042,1.498,0.065,A
6,2,71,881.721,1164.461,2415,594.291,252.515,7.4,0.322,A
6,2,72,885.741,1165.801,2438,598.528,254.541,4.237,0.184,A
6,2,73,887.081,1165.801,2461,599.868,254.789,1.34,0.058,A
6,2,74,894.451,1165.801,2484,607.239,256.277,7.37,0.32,A
6,2,75,901.821,1165.801,2507,614.609,257.967,7.37,0.32,A
6,2,76,907.851,1166.471,2530,620.676,260.144,6.067,0.264,A
6,2,77,908.521,1166.471,2553,621.346,260.321,0.67,0.029,A
6,2,78,907.851,1167.811,2576,622.844,261.436,1.498,0.065,A
6,2,79,907.851,1168.481,2599,623.514,262.083,0.67,0.029,A
6,2,80,907.851,1168.481,2622,623.514,262.083,0,0,A
6,2,81,907.851,1168.481,2645,623.514,262.083,0,0,A
6,2,82,907.851,1168.481,2668,623.514,262.083,0,0,A
6,2,83,914.551,1168.481,2691,630.214,263.918,6.7,0.291,A
6,2,84,914.551,1168.481,2714,630.214,263.918,0,0,A
6,2,85,911.201,1168.481,2737,633.564,262.981,3.35,0.146,A
6,2,86,911.201,1168.481,2760,633.564,262.981,0,0,A
6,2,87,911.201,1168.481,2783,633.564,262.981,0,0,A
6,2,88,921.921,1168.481,2806,644.284,266.116,10.72,0.466,A
6,2,89,942.021,1171.161,2829,664.562,275.52,20.278,0.882,A
6,2,90,934.651,1171.161,2852,671.932,272.854,7.37,0.32,A
6,2,91,925.941,1169.821,2875,680.744,268.661,8.812,0.383,A
6,2,92,931.301,1169.821,2898,686.104,270.44,5.36,0.233,A
6,2,93,935.321,1169.821,2921,690.124,271.836,4.02,0.175,A
6,2,94,943.361,1170.491,2944,698.192,275.402,8.068,0.351,A
6,2,95,948.051,1169.821,2967,702.93,276.595,4.738,0.206,A
6,2,96,952.071,1169.151,2990,707.005,277.589,4.075,0.177,A
6,2,97,967.481,1170.491,3013,722.473,285.402,15.468,0.673,A
6,2,98,960.781,1169.821,3036,729.207,281.849,6.733,0.293,A
6,2,99,964.131,1169.151,3059,732.623,282.709,3.416,0.149,A
6,2,100,964.131,1169.151,3082,732.623,282.709,0,0,A
6,2,101,970.831,1169.151,3105,739.323,285.733,6.7,0.291,A
6,2,102,978.201,1172.501,3128,747.419,292.145,8.096,0.352,A
6,2,103,975.074,1169.821,3151,751.537,288.304,4.118,0.179,A
6,2,104,977.754,1168.928,3174,754.362,288.793,2.825,0.123,A
6,2,105,978.648,1170.714,3197,756.359,290.789,1.998,0.087,A
6,2,106,984.901,1176.074,3220,764.595,298.506,8.236,0.358,A
6,2,107,989.368,1176.968,3243,769.151,301.486,4.555,0.198,A
6,2,108,995.621,1176.968,3266,775.404,304.649,6.253,0.272,A
6,2,109,990.261,1175.181,3289,781.054,300.386,5.65,0.246,A
6,2,110,990.261,1175.181,3312,781.054,300.386,0,0,A
6,2,111,993.834,1177.861,3335,785.521,304.505,4.467,0.194,A
6,2,112,995.621,1180.541,3358,788.742,307.721,3.221,0.14,A
6,2,113,999.194,1184.114,3381,793.795,312.617,5.053,0.22,A
6,2,114,1002.768,1185.901,3404,797.79,315.989,3.995,0.174,A
6,2,115,1012.594,1194.834,3427,811.07,328.741,13.28,0.577,A
6,2,116,1017.954,1202.874,3450,820.733,338.399,9.663,0.42,A
6,2,117,1005.448,1190.368,3473,838.42,321.198,17.687,0.769,A
6,2,118,1004.554,1195.728,3496,843.854,325.34,5.434,0.236,A
6,2,119,1000.088,1192.154,3519,849.575,319.999,5.72,0.249,A
6,2,120,1010.808,1194.834,3542,860.624,327.802,11.05,0.48,A
6,2,121,1014.381,1196.621,3565,864.62,331.202,3.995,0.174,A
6,2,122,1024.208,1207.341,3588,879.162,345.507,14.542,0.632,A
6,2,123,1026.888,1209.128,3611,882.383,348.454,3.221,0.14,A
6,2,124,1026.888,1215.381,3634,888.636,353.738,6.253,0.272,A
6,2,125,1030.461,1215.381,3657,892.21,355.648,3.573,0.155,A
6,2,126,1036.714,1218.954,3680,899.412,362.039,7.202,0.313,A
6,2,127,1041.181,1223.421,3703,905.729,368.222,6.317,0.275,A
6,2,128,1047.434,1228.781,3726,913.965,376.141,8.236,0.358,A
6,2,129,1047.434,1231.461,3749,916.645,378.375,2.68,0.117,A
6,2,130,1050.114,1241.288,3772,926.83,388.067,10.186,0.443,A
6,2,131,1039.394,1227.888,3795,943.991,370.997,17.16,0.746,A
6,2,132,1048.328,1234.141,3818,954.895,381.105,10.905,0.474,A
6,2,133,1043.861,1230.121,3841,960.905,375.296,6.009,0.261,A
6,2,134,1044.196,1234.811,3864,965.607,379.417,4.702,0.204,A
6,2,135,1039.506,1230.121,3887,972.239,372.939,6.633,0.288,A
6,2,136,1038.836,1224.761,3910,977.641,368.065,5.402,0.235,A
6,2,137,1036.156,1223.086,3933,980.801,365.207,3.16,0.137,A
6,2,138,1039.506,1227.106,3956,986.034,370.399,5.233,0.228,A
6,2,139,1050.561,1233.806,3979,998.961,382.056,12.927,0.562,A
6,2,140,1056.926,1238.496,4002,1006.867,389.494,7.906,0.344,A
6,2,141,1064.296,1242.516,4025,1015.262,396.966,8.395,0.365,A
6,2,142,1069.656,1243.856,4048,1020.787,401.126,5.525,0.24,A
6,2,143,1069.656,1243.856,4071,1020.787,401.126,0,0,A
6,3,1,841.521,905.171,828,0,0,NA,NA,A
6,3,2,841.521,897.801,851,7.37,7.37,7.37,0.32,A
6,3,3,831.471,894.451,874,17.964,14.694,10.594,0.461,A
